56029	10640	12723	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
56030	10640	12723	蜡布	11.24		4.50	2.27		10%	
56031	10640	12723	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
56032	10640	12723	5号金属闭尾拉链	3.30		3.00	1		3%	
56033	10640	12723	蜡布印花	11.75		4.50	2.27		10%	
56034	10640	12723	隐形拉链	2.06		2.00	1		3%	
56035	10640	12723	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
56036	10640	12723	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
56037	10640	12723	蜡布-黄底红圆	8.24		4.50	2.27		10%	
56038	10640	12723	涤蜡布-图形印花	11.75		4.50	2.27		10%	
56039	10640	12723	蜡布-杂色	11.24		4.50	2.27		10%	
56040	10640	12723	3号隐形拉链	2.06		2.00	1		3%	
56041	10640	12723	橡筋	0.29		0.40	0.65		10%	
56042	10640	12723	随机色蜡布	11.75		4.50	2.27		15%	
56363	10640	12768	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
56364	10640	12768	9088 棉里布	0.30		9.00	0.03		10%	
56365	10640	12768	3号隐形拉链22寸	3.30		3.00	1		3%	
56366	10640	12768	1/4宽橡筋	0.29		0.40	0.65		10%	
56367	10640	12768	SHENBOLEN主唛	0.33		0.3	1		10%	
56368	10640	12768	洗水唛	0.22		0.2	1		10%	
56369	10640	12768	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
56370	10640	12768	蜡布-紫色肯特	11.75		4.5	2.27		15%	
56371	10640	12768	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
56372	10640	12768	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
56373	10640	12768	蜡布	11.24		4.50	2.27		10%	
56374	10640	12768	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
56375	10640	12768	5号金属闭尾拉链	3.30		3.00	1		3%	
56376	10640	12768	蜡布印花	11.75		4.50	2.27		10%	
56377	10640	12768	隐形拉链	2.06		2.00	1		3%	
56378	10640	12768	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
56379	10640	12768	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
56380	10640	12768	蜡布-黄底红圆	8.24		4.50	2.27		10%	
56381	10640	12768	涤蜡布-图形印花	11.75		4.50	2.27		10%	
56382	10640	12768	蜡布-杂色	11.24		4.50	2.27		10%	
56383	10640	12768	3号隐形拉链	2.06		2.00	1		3%	
56384	10640	12768	橡筋	0.29		0.40	0.65		10%	
56385	10640	12768	随机色蜡布	11.75		4.50	2.27		15%	
56706	10640	12813	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
56707	10640	12813	9088 棉里布	0.30		9.00	0.03		10%	
56708	10640	12813	3号隐形拉链22寸	3.30		3.00	1		3%	
56709	10640	12813	1/4宽橡筋	0.29		0.40	0.65		10%	
56710	10640	12813	SHENBOLEN主唛	0.33		0.3	1		10%	
56711	10640	12813	洗水唛	0.22		0.2	1		10%	
56712	10640	12813	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
56713	10640	12813	蜡布-紫色肯特	11.75		4.5	2.27		15%	
56714	10640	12813	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
56715	10640	12813	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
56716	10640	12813	蜡布	11.24		4.50	2.27		10%	
56717	10640	12813	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
56718	10640	12813	5号金属闭尾拉链	3.30		3.00	1		3%	
56719	10640	12813	蜡布印花	11.75		4.50	2.27		10%	
56720	10640	12813	隐形拉链	2.06		2.00	1		3%	
56721	10640	12813	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
56722	10640	12813	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
56723	10640	12813	蜡布-黄底红圆	8.24		4.50	2.27		10%	
56724	10640	12813	涤蜡布-图形印花	11.75		4.50	2.27		10%	
56725	10640	12813	蜡布-杂色	11.24		4.50	2.27		10%	
56726	10640	12813	3号隐形拉链	2.06		2.00	1		3%	
56727	10640	12813	橡筋	0.29		0.40	0.65		10%	
56728	10640	12813	随机色蜡布	11.75		4.50	2.27		15%	
57049	10640	12858	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
57050	10640	12858	9088 棉里布	0.30		9.00	0.03		10%	
57051	10640	12858	3号隐形拉链22寸	3.30		3.00	1		3%	
57052	10640	12858	1/4宽橡筋	0.29		0.40	0.65		10%	
57053	10640	12858	SHENBOLEN主唛	0.33		0.3	1		10%	
57054	10640	12858	洗水唛	0.22		0.2	1		10%	
57055	10640	12858	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
57056	10640	12858	蜡布-紫色肯特	11.75		4.5	2.27		15%	
57057	10640	12858	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
57058	10640	12858	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
57059	10640	12858	蜡布	11.24		4.50	2.27		10%	
57060	10640	12858	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
57061	10640	12858	5号金属闭尾拉链	3.30		3.00	1		3%	
57062	10640	12858	蜡布印花	11.75		4.50	2.27		10%	
57063	10640	12858	隐形拉链	2.06		2.00	1		3%	
57064	10640	12858	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
57065	10640	12858	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
57066	10640	12858	蜡布-黄底红圆	8.24		4.50	2.27		10%	
57067	10640	12858	涤蜡布-图形印花	11.75		4.50	2.27		10%	
57068	10640	12858	蜡布-杂色	11.24		4.50	2.27		10%	
57069	10640	12858	3号隐形拉链	2.06		2.00	1		3%	
57070	10640	12858	橡筋	0.29		0.40	0.65		10%	
57071	10640	12858	随机色蜡布	11.75		4.50	2.27		15%	
57424	10640	12917	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
57425	10640	12917	9088 棉里布	0.30		9.00	0.03		10%	
57426	10640	12917	3号隐形拉链22寸	3.30		3.00	1		3%	
57427	10640	12917	1/4宽橡筋	0.29		0.40	0.65		10%	
57428	10640	12917	SHENBOLEN主唛	0.33		0.3	1		10%	
57429	10640	12917	洗水唛	0.22		0.2	1		10%	
57430	10640	12917	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
57431	10640	12917	蜡布-紫色肯特	11.75		4.5	2.27		15%	
57432	10640	12917	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
57433	10640	12917	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
57434	10640	12917	蜡布	11.24		4.50	2.27		10%	
57435	10640	12917	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
57436	10640	12917	5号金属闭尾拉链	3.30		3.00	1		3%	
57437	10640	12917	蜡布印花	11.75		4.50	2.27		10%	
57438	10640	12917	隐形拉链	2.06		2.00	1		3%	
57439	10640	12917	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
57440	10640	12917	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
57441	10640	12917	蜡布-黄底红圆	8.24		4.50	2.27		10%	
57442	10640	12917	涤蜡布-图形印花	11.75		4.50	2.27		10%	
57443	10640	12917	蜡布-杂色	11.24		4.50	2.27		10%	
57444	10640	12917	3号隐形拉链	2.06		2.00	1		3%	
57445	10640	12917	橡筋	0.29		0.40	0.65		10%	
57446	10640	12917	随机色蜡布	11.75		4.50	2.27		15%	
57798	10640	12970	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
57799	10640	12970	9088 棉里布	0.30		9.00	0.03		10%	
57800	10640	12970	3号隐形拉链22寸	3.30		3.00	1		3%	
57801	10640	12970	1/4宽橡筋	0.29		0.40	0.65		10%	
57802	10640	12970	SHENBOLEN主唛	0.33		0.3	1		10%	
57803	10640	12970	洗水唛	0.22		0.2	1		10%	
57804	10640	12970	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
57805	10640	12970	蜡布-紫色肯特	11.75		4.5	2.27		15%	
57806	10640	12970	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
57807	10640	12970	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
57808	10640	12970	蜡布	11.24		4.50	2.27		10%	
57809	10640	12970	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
57810	10640	12970	5号金属闭尾拉链	3.30		3.00	1		3%	
57811	10640	12970	蜡布印花	11.75		4.50	2.27		10%	
57812	10640	12970	隐形拉链	2.06		2.00	1		3%	
57813	10640	12970	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
57814	10640	12970	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
57815	10640	12970	蜡布-黄底红圆	8.24		4.50	2.27		10%	
57816	10640	12970	涤蜡布-图形印花	11.75		4.50	2.27		10%	
57817	10640	12970	蜡布-杂色	11.24		4.50	2.27		10%	
57818	10640	12970	3号隐形拉链	2.06		2.00	1		3%	
57819	10640	12970	橡筋	0.29		0.40	0.65		10%	
57820	10640	12970	随机色蜡布	11.75		4.50	2.27		15%	
58172	10640	13023	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
58173	10640	13023	9088 棉里布	0.30		9.00	0.03		10%	
58174	10640	13023	3号隐形拉链22寸	3.30		3.00	1		3%	
58175	10640	13023	1/4宽橡筋	0.29		0.40	0.65		10%	
58176	10640	13023	SHENBOLEN主唛	0.33		0.3	1		10%	
58177	10640	13023	洗水唛	0.22		0.2	1		10%	
58178	10640	13023	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
58179	10640	13023	蜡布-紫色肯特	11.75		4.5	2.27		15%	
58180	10640	13023	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
58181	10640	13023	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
58182	10640	13023	蜡布	11.24		4.50	2.27		10%	
58183	10640	13023	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
58184	10640	13023	5号金属闭尾拉链	3.30		3.00	1		3%	
58185	10640	13023	蜡布印花	11.75		4.50	2.27		10%	
58186	10640	13023	隐形拉链	2.06		2.00	1		3%	
58187	10640	13023	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
58188	10640	13023	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
58189	10640	13023	蜡布-黄底红圆	8.24		4.50	2.27		10%	
58190	10640	13023	涤蜡布-图形印花	11.75		4.50	2.27		10%	
58191	10640	13023	蜡布-杂色	11.24		4.50	2.27		10%	
58192	10640	13023	3号隐形拉链	2.06		2.00	1		3%	
58193	10640	13023	橡筋	0.29		0.40	0.65		10%	
58194	10640	13023	随机色蜡布	11.75		4.50	2.27		15%	
58546	10640	13076	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
58547	10640	13076	9088 棉里布	0.30		9.00	0.03		10%	
58548	10640	13076	3号隐形拉链22寸	3.30		3.00	1		3%	
58549	10640	13076	1/4宽橡筋	0.29		0.40	0.65		10%	
58550	10640	13076	SHENBOLEN主唛	0.33		0.3	1		10%	
58551	10640	13076	洗水唛	0.22		0.2	1		10%	
58552	10640	13076	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
58553	10640	13076	蜡布-紫色肯特	11.75		4.5	2.27		15%	
58554	10640	13076	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
58555	10640	13076	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
58556	10640	13076	蜡布	11.24		4.50	2.27		10%	
58557	10640	13076	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
58558	10640	13076	5号金属闭尾拉链	3.30		3.00	1		3%	
58559	10640	13076	蜡布印花	11.75		4.50	2.27		10%	
58560	10640	13076	隐形拉链	2.06		2.00	1		3%	
58561	10640	13076	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
58562	10640	13076	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
58563	10640	13076	蜡布-黄底红圆	8.24		4.50	2.27		10%	
58564	10640	13076	涤蜡布-图形印花	11.75		4.50	2.27		10%	
58565	10640	13076	蜡布-杂色	11.24		4.50	2.27		10%	
58566	10640	13076	3号隐形拉链	2.06		2.00	1		3%	
58567	10640	13076	橡筋	0.29		0.40	0.65		10%	
58568	10640	13076	随机色蜡布	11.75		4.50	2.27		15%	
58920	10640	13130	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
58921	10640	13130	9088 棉里布	0.30		9.00	0.03		10%	
58922	10640	13130	3号隐形拉链22寸	3.30		3.00	1		3%	
58923	10640	13130	1/4宽橡筋	0.29		0.40	0.65		10%	
58924	10640	13130	SHENBOLEN主唛	0.33		0.3	1		10%	
58925	10640	13130	洗水唛	0.22		0.2	1		10%	
58926	10640	13130	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
58927	10640	13130	蜡布-紫色肯特	11.75		4.5	2.27		15%	
58928	10640	13130	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
58929	10640	13130	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
58930	10640	13130	蜡布	11.24		4.50	2.27		10%	
58931	10640	13130	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
58932	10640	13130	5号金属闭尾拉链	3.30		3.00	1		3%	
58933	10640	13130	蜡布印花	11.75		4.50	2.27		10%	
58934	10640	13130	隐形拉链	2.06		2.00	1		3%	
58935	10640	13130	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
58936	10640	13130	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
58937	10640	13130	蜡布-黄底红圆	8.24		4.50	2.27		10%	
58938	10640	13130	涤蜡布-图形印花	11.75		4.50	2.27		10%	
58939	10640	13130	蜡布-杂色	11.24		4.50	2.27		10%	
58940	10640	13130	3号隐形拉链	2.06		2.00	1		3%	
58941	10640	13130	橡筋	0.29		0.40	0.65		10%	
58942	10640	13130	随机色蜡布	11.75		4.50	2.27		15%	
59294	10640	13183	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
59295	10640	13183	9088 棉里布	0.30		9.00	0.03		10%	
59296	10640	13183	3号隐形拉链22寸	3.30		3.00	1		3%	
59297	10640	13183	1/4宽橡筋	0.29		0.40	0.65		10%	
59298	10640	13183	SHENBOLEN主唛	0.33		0.3	1		10%	
59299	10640	13183	洗水唛	0.22		0.2	1		10%	
59300	10640	13183	蜡布-新蓝圆（涤）	11.75		4.50	2.27		15%	
59301	10640	13183	蜡布-紫色肯特	11.75		4.5	2.27		15%	
59302	10640	13183	蜡布-紫色肯特（涤）	11.24		4.50	2.27		10%	
59303	10640	13183	蜡布-紫色肯特（涤	11.75		4.50	2.27		15%	
59304	10640	13183	蜡布	11.24		4.50	2.27		10%	
59305	10640	13183	9088 棉里布（包拉链）	0.30		9.00	0.03		10%	
59306	10640	13183	5号金属闭尾拉链	3.30		3.00	1		3%	
59307	10640	13183	蜡布印花	11.75		4.50	2.27		10%	
59308	10640	13183	隐形拉链	2.06		2.00	1		3%	
59309	10640	13183	蜡布-绿色圆（涤）	11.03		4.50	2.27		8%	
59310	10640	13183	蜡布-白底迷彩圆（涤）	11.03		4.50	2.27		8%	
59311	10640	13183	蜡布-黄底红圆	8.24		4.50	2.27		10%	
59312	10640	13183	涤蜡布-图形印花	11.75		4.50	2.27		10%	
59313	10640	13183	蜡布-杂色	11.24		4.50	2.27		10%	
59314	10640	13183	3号隐形拉链	2.06		2.00	1		3%	
59315	10640	13183	橡筋	0.29		0.40	0.65		10%	
59316	10640	13183	随机色蜡布	11.75		4.50	2.27		15%	
59668	10640	13236	蜡布-黄红小点（涤）	11.75		4.50	2.27		15%	
59669	10640	13236	9088 棉里布	0.30		9.00	0.03		10%	
