13620	XH-S1708B	直喷	佳信数码印花			20.00	1.00	成衣
13620	XH-S1708B	辅料	凯凌增原辅料		辅料	1.00	1.00	成衣
13620	XH-S1708B	绣花	洪轩绣花厂			12.00	1.00	成衣
13628	XH-S3020	绣花	冠鑫绣花厂			3.00	1.00	成衣
13628	XH-S3020	辅料	凯凌增原辅料		辅料	1.00	1.00	成衣
2883	XH1426	辅料	凯凌增原辅料		主唛.码唛.洗水唛.纸箱.吊牌.吊粒.胶袋.拷贝纸，干燥剂	1.50	1.00	成衣
3206	XH1471	辅料	凯凌增原辅料		主唛.码唛.洗水唛.纸箱.吊牌.吊粒.胶袋.拷贝纸，干燥剂	1.50	1.00	成衣
4212	XH1627	辅料	凯凌增原辅料		主唛.码唛.洗水唛.吊牌.吊粒.胶袋.纸箱.拷贝纸	1.50	1.00	成衣
13506	XH1670D	辅料	凯凌增原辅料		主唛.码唛.洗水唛.吊牌.吊粒.胶袋.纸箱.拷贝纸	1.50	1.00	成衣
4520	XH1720	辅料	凯凌增原辅料		主唛.码唛.洗水唛.吊牌.吊粒.胶袋.纸箱.拷贝纸	1.50	1.00	成衣
5171	XH1897	数码印花	佳信数码印花			6.00	1.25	成衣
5171	XH1897	辅料	凯凌增原辅料		主唛.码唛.洗水唛.吊牌.吊粒.胶袋.纸箱.烤白纸	1.50	1.00	成衣
5171	XH1897	激光	博艺激光厂			3.50	1.00	成衣
5171	XH1897	复合朴	前卫衬朴			5.00	1.70	成衣
219	XH20210105037	辅料	鼎华（嘉华）服装包装实业		吊牌+吊粒+贴纸+胶袋+纸箱	1.50	1.00	成衣
9661	XH2803D	绣花	冠鑫绣花厂			3.00	1.00	成衣
9661	XH2803D	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
9102	XH2818	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
9710	XH2911	数码印花	佳信数码印花			6.00	0.56	成衣
9710	XH2911	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
10045	XH2932	绣花	冠鑫绣花厂			6.00	1.00	成衣
10045	XH2932	辅料	凯凌增原辅料		辅料	1.00	1.00	成衣
10045	XH2932	直喷	佳信数码印花			20.00	1.00	成衣
10044	XH2933	绣花	冠鑫绣花厂			6.00	1.00	成衣
10044	XH2933	辅料	凯凌增原辅料		辅料	1.00	1.00	成衣
10044	XH2933	直喷	佳信数码印花			20.00	1.00	成衣
11750	XH2979S	绣花	全秀绣花厂			12.00	1.00	成衣
11750	XH2979S	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13644	XH2979T	绣花	全秀绣花厂		XH2979T，绣花8元	12.00	1.00	成衣
13644	XH2979T	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
11606	XH3025J	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
11607	XH3025K	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
11667	XH3038	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
12656	XH3046A	绣花	全秀绣花厂			32.00	1.00	成衣
12656	XH3046A	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
12656	XH3046A	数码印花	佳信数码印花			6.00	0.95	成衣
13839	XH3046C	绣花	全秀绣花厂			37.00	1.00	成衣
13839	XH3046C	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13839	XH3046C	数码印花	佳信数码印花			6.00	0.95	成衣
13940	XH3046D	绣花	全秀绣花厂			32.00	1.00	成衣
13940	XH3046D	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13940	XH3046D	数码印花	佳信数码印花			6.00	0.95	成衣
12509	XH3046J	绣花	全秀绣花厂			32.00	1.00	成衣
12509	XH3046J	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
12509	XH3046J	数码印花	佳信数码印花			6.00	0.95	成衣
12304	XH3092	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13574	XH3108J	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
12645	XH3116	压褶	楚韵压褶			15.00	1.00	成衣
12645	XH3116	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
12739	XH3119	打泡珠	金点包扣			15.00	1.00	成衣
12739	XH3119	直喷	佳信数码印花			30.00	1.00	成衣
12739	XH3119	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13091	XH3122J	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
12985	XH3128	直喷	佳信数码印花			45.00	1.00	成衣
12985	XH3128	打泡珠	金点包扣			14.00	1.00	成衣
12985	XH3128	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13198	XH3142	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13233	XH3151K	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13233	XH3151K	洗水厂	骏业洗水厂			5.50	1.98	成衣
13840	XH3151T	打揽	恒力打揽			9.00	1.00	成衣
13840	XH3151T	洗水厂	骏业洗水厂			5.00	1.00	成衣
13840	XH3151T	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13242	XH3152	数码印花	彩旗烫画印花厂			2.50	1.00	成衣
13242	XH3152	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13352	XH3154	绣花	全秀绣花厂			90.00	1.00	成衣
13352	XH3154	辅料	鼎华（嘉华）服装包装实业		唛头/吊牌	1.50	1.00	成衣
13352	XH3154	烧花			激光毛	3.00	1.00	成衣
13352	XH3154	洗水厂	骏业洗水厂		固色	4.00	1.24	成衣
13410	XH3155	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13841	XH3160S	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13841	XH3160S	绣花	洪轩绣花厂			12.00	1.00	成衣
13889	XH3160T	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13889	XH3160T	绣花	洪轩绣花厂			12.00	1.00	成衣
13572	XH3161	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13572	XH3161	复合朴	前卫衬朴			4.50	1.83	成衣
13575	XH3162	复合朴	前卫衬朴			4.50	1.68	成衣
13575	XH3162	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13666	XH3163	洗水厂	骏业洗水厂			4.00	1.00	成衣
13666	XH3163	辅料	凯凌增原辅料		件	1.50	1.00	成衣
13828	XH3165	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13893	XH3188K	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13894	XH3189	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13923	XH3192	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13935	XH3200K	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13934	XH3200S	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13936	XH3201	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13939	XH3204	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13942	XH3206	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13942	XH3206	复合朴	凯杰儭布膊棉厂（复合）			2.30	1.53	成衣
13942	XH3206	数码印花	佳信数码印花			6.00	1.42	成衣
13942	XH3206	数码印花	佳信数码印花		主布	6.00	0.25	成衣
13942	XH3206	绣花	冠鑫绣花厂			4.00	1.00	成衣
13994	XH3207S	绣花	洪轩绣花厂			8.00	1.00	成衣
13994	XH3207S	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13983	XH3207T	绣花	洪轩绣花厂			8.00	1.00	成衣
13983	XH3207T	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
9149	XH406J	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
9150	XH406K	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
249	XL2101081	辅料	华得利（新华盛）文具服装辅料批发		挂牌，胶袋 ，贴纸，防潮济，拷贝纸，纸箱	1.50	1.00	成衣
1441	XQ016	辅料	嘉豪铺料		主唛 洗水唛  吊牌 胶袋	1.00	1.00	成衣
1441	XQ016	打揽	润发打揽		腰节打揽	2.50	1.00	成衣
1819	XQ028	辅料	凯凌增原辅料			1.00	1.00	成衣
10126	XQ045	辅料	凯凌增原辅料		吊牌，吊粒，胶袋，纸箱	1.00	1.00	成衣
1821	XQ067	辅料	凯凌增原辅料			1.00	1.00	成衣
1011	XQ068	辅料			主唛，洗水唛，吊牌，胶袋，纸箱	1.00	1.00	成衣
13072	XQ123	辅料			主唛，洗水唛，挂牌，胶袋 ，贴纸，防潮济，拷贝纸，纸箱	1.00	1.00	成衣
5788	XQTJ001头巾	辅料	鼎华（嘉华）服装包装实业			0.50	1.00	成衣
3528	YOU220210	辅料	凯凌增原辅料		主唛，洗水唛，吊牌，胶袋，纸箱，拷贝纸	2.00	1.00	成衣
11942	YQ102	辅料	鼎华（嘉华）服装包装实业		主唛，吊牌，胶袋	1.00	1.00	成衣
6579	YQ262	辅料	鼎华（嘉华）服装包装实业		主麦，吊牌，胶袋，纸箱	1.00	1.00	成衣
6619	YQ265	辅料	鼎华（嘉华）服装包装实业		主唛，洗水唛，吊牌，胶袋，纸箱	1.50	1.00	成衣
6621	YQ267	辅料	鼎华（嘉华）服装包装实业		主唛，吊牌，胶袋，纸箱	1.50	1.00	成衣
6647	YQ270	辅料	鼎华（嘉华）服装包装实业		主唛，吊牌，胶袋，纸箱	1.50	1.00	成衣
7988	YQ289	辅料			主唛，洗水唛，胶袋，拷贝纸，干燥剂，纸箱	1.00	1.00	成衣
13270	YQ341	辅料	凯凌增原辅料			1.00	1.00	成衣
13274	YQ345	辅料	鼎华（嘉华）服装包装实业		主麦，吊牌胶袋，纸箱	1.50	1.00	成衣
2623	YZ281	辅料			主唛，洗水唛，纸箱，胶袋	1.00	1.00	成衣
13007	ZE048	印花	友谊印花厂			8.00	1.00	成衣
13007	ZE048	辅料	凯凌增原辅料			1.50	1.00	成衣
13474	ZE057	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13474	ZE057	绣花	全秀绣花厂			8.00	1.00	成衣
13476	ZE058	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13540	ZE079	洗水厂	骏业洗水厂			25.00	1.00	成衣
13540	ZE079	直喷	佳信数码印花			20.00	1.00	成衣
13540	ZE079	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
13743	ZE080	直喷	佳信数码印花			15.00	1.00	成衣
13743	ZE080	辅料	凯凌增原辅料		辅料	1.50	1.00	成衣
570	ZH021	辅料	华得利（新华盛）文具服装辅料批发		主唛，洗水唛，挂牌，胶袋 ，贴纸，防潮济，拷贝纸，纸箱	1.00	1.00	成衣
1022	ZH099	辅料			主唛，洗水唛，胶袋，吊牌，纸箱	3.00	1.00	成衣
14059	ZH100	打揽	恒力打揽		后腰打揽	2.00	1.00	成衣
14059	ZH100	辅料	鼎华（嘉华）服装包装实业			1.00	1.00	成衣
1417	ZH101	辅料	凯凌增原辅料		主唛，洗水唛，胶袋，拷贝纸，干燥剂，纸箱	1.00	1.00	成衣
8305	ZMJ015	绣花	冠鑫绣花厂		前幅绣花	8.00	1.00	成衣
8305	ZMJ015	印花	友谊印花厂		后幅丝印	14.50	1.00	成衣
